Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
GG0170O1,Functional mobility (admission performance) - 12 steps,IRF-PAI,2,LOINC,2.64,83192-5,12 steps - functional ability during 3D assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170O1,Functional mobility (admission performance) - 12 steps,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170O2,Functional mobility (discharge goal) - 12 steps,IRF-PAI,2,LOINC,2.64,83191-7,12 steps - functional goal recorded during 3D assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170O2,Functional mobility (discharge goal) - 12 steps,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170O3,Functional mobility (discharge performance) - 12 steps,IRF-PAI,2,LOINC,2.64,83192-5,12 steps - functional ability during 3D assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170O3,Functional mobility (discharge performance) - 12 steps,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170P1,Functional mobility (admission performance) - picking up object,IRF-PAI,2,LOINC,2.64,83190-9,Picking up object - functional ability during 3D assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170P1,Functional mobility (admission performance) - picking up object,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170P2,Functional mobility (discharge goal) - picking up object,IRF-PAI,2,LOINC,2.64,83189-1,Picking up object - functional goal recorded during 3D assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170P2,Functional mobility (discharge goal) - picking up object,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170P3,Functional mobility (discharge performance) - picking up object,IRF-PAI,2,LOINC,2.64,83190-9,Picking up object - functional ability during 3D assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170P3,Functional mobility (discharge performance) - picking up object,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170Q1,Does the {patient/resident} use a wheelchair and/or scooter,IRF-PAI,2,LOINC,2.64,83271-7,Does the patient use a wheelchair or scooter during 3D assessment period [CMS Assessment],IA,LA32-8|LA33-6,0|1,No|Yes
GG0170Q1,Does the {patient/resident} use a wheelchair and/or scooter,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,373066001|373067005,1|0,Yes (qualifier value)|No (qualifier value)
GG0170Q3,Does the {patient/resident} use a wheelchair and/or scooter,IRF-PAI,2,LOINC,2.64,83271-7,Does the patient use a wheelchair or scooter during 3D assessment period [CMS Assessment],ID,LA32-8|LA33-6,0|1,No|Yes
GG0170Q3,Does the {patient/resident} use a wheelchair and/or scooter,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,373066001|373067005,1|0,Yes (qualifier value)|No (qualifier value)
GG0170R1,Functional mobility (admission performance) - wheel 50 feet w/2 turns,IRF-PAI,2,LOINC,2.64,83188-3,Wheel 50 feet with two turns - functional ability during 3D assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170R1,Functional mobility (admission performance) - wheel 50 feet w/2 turns,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170R2,Functional mobility (discharge goal) - wheel 50 feet w/2 turns,IRF-PAI,2,LOINC,2.64,83187-5,Wheel 50 feet with two turns - functional goal recorded during 3D assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170R2,Functional mobility (discharge goal) - wheel 50 feet w/2 turns,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170R3,Functional mobility (discharge performance) - wheel 50 feet w/2 turns,IRF-PAI,2,LOINC,2.64,83188-3,Wheel 50 feet with two turns - functional ability during 3D assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170R3,Functional mobility (discharge performance) - wheel 50 feet w/2 turns,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170RR1,Indicate the type of wheelchair or scooter used,IRF-PAI,2,LOINC,2.64,83272-5,Indicate the type of wheelchair or scooter used during 3D assessment period [CMS Assessment],IA,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170RR3,Indicate the type of wheelchair or scooter used,IRF-PAI,2,LOINC,2.64,83272-5,Indicate the type of wheelchair or scooter used during 3D assessment period [CMS Assessment],ID,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170S1,Functional mobility (admission performance) - wheel 150 feet,IRF-PAI,2,LOINC,2.64,83235-2,Wheel 150 feet - functional ability during 3D assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170S1,Functional mobility (admission performance) - wheel 150 feet,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170S2,Functional mobility (discharge goal) - wheel 150 feet,IRF-PAI,2,LOINC,2.64,83236-0,Wheel 150 feet - functional goal recorded during 3D assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170S2,Functional mobility (discharge goal) - wheel 150 feet,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170S3,Functional mobility (discharge performance) - wheel 150 feet,IRF-PAI,2,LOINC,2.64,83235-2,Wheel 150 feet - functional ability during 3D assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g., lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170S3,Functional mobility (discharge performance) - wheel 150 feet,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,371153006|371154000|385432009|443390004,06|01|09|07,Independent (qualifier value)|Dependent (qualifier value)|Not applicable (qualifier value)|Refused (qualifier value)
GG0170SS1,Indicate the type of wheelchair or scooter used,IRF-PAI,2,LOINC,2.64,83272-5,Indicate the type of wheelchair or scooter used during 3D assessment period [CMS Assessment],IA,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170SS3,Indicate the type of wheelchair or scooter used,IRF-PAI,2,LOINC,2.64,83272-5,Indicate the type of wheelchair or scooter used during 3D assessment period [CMS Assessment],ID,LA19016-7|LA26847-6,1|2,Manual|Motorized
H0350,Bladder continence,IRF-PAI,2,LOINC,2.64,83238-6,Bladder continence during 3D assessment period [CMS Assessment],IA,LA11693-1|LA26736-1|LA26738-7|LA26833-6|LA26834-4|LA9934-6|LA9979-1,9|1|5|0|2|4|3,"Not applicable (e.g., indwelling catheter)|Stress incontinence only|No urine output (e.g., renal failure)|Always continent (no documented incontinence)|Incontinent less than daily (e.g., once or twice during the 3-day assessment period)|Always incontinent|Incontinent daily (at least once a day)"
H0350,Bladder continence,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,129853007|165234001|22220005|2472002|385432009,4|0|1|5|9,Total urinary incontinence (finding)|Bladder: fully continent (finding) |Genuine stress incontinence (finding)|Anuria (finding)|Not applicable (qualifier value)
H0400,Bowel continence,IRF-PAI,2,LOINC,2.64,83242-8,Bowel continence during 3D assessment period [CMS Assessment],IA,LA11042-1|LA11048-8|LA11049-6|LA11050-4|LA26835-1,0|1|2|3|9,"Always continent|Occasionally incontinent (one episode of bowel incontinence)|Frequently incontinent (2 or more episodes of bowel incontinence, but at least one continent bowel movement)|Always incontinent (no episodes of continent bowel movements)|Not rated, patient had an ostomy or did not have a bowel movement for the entire 3 days"
H0400,Bowel continence,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,1086911000119100|165230005|24029004|75134009,3|1|0|9,Complete fecal incontinence (finding)|Bowels: occasional accident (finding);|Bowels: fully continent (finding)|Not examined for (contextual qualifier) (qualifier value)
I0000,Active Diagnoses (Comorbidities and co-existing conditions). Check all that apply,IRF-PAI,2,LOINC,2.64,83243-6,Comorbidities and coexisting conditions [CMS Assessment],IA,LA18399-8|LA26741-1|LA9-3,I0900|I2900|I7900,"Peripheral vascular disease (PVD) or peripheral arterial disease (PAD)|Diabetes Mellitus (DM) (e.g., diabetic retinopathy, nephropathy, and neuropathy)|None of the above"
I0000,Active Diagnoses (Comorbidities and co-existing conditions). Check all that apply,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,73211009,I2900,Diabetes mellitus (disorder)
J1750,History of falls,IRF-PAI,2,LOINC,2.64,52552-7,Falls in the past Y [CMS Assessment],IA,LA32-8|LA33-6|LA4489-6,0|1|8,No|Yes|Unknown
J1750,History of falls,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,261665006|373066001|373067005,8|1|0,Unknown (qualifier value)|Yes (qualifier value)|No (qualifier value)
J1800,Falls since admit/prior assessment: any falls,IRF-PAI,2,LOINC,2.64,83280-8,Has the patient had any falls since admission [CMS Assessment],ID,LA32-8|LA33-6,0|1,No|Yes
J1800,Falls since admit/prior assessment: any falls,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,373066001|373067005,1|0,Yes (qualifier value)|No (qualifier value)
J1900,Number of falls since admission/entry or reentry,IRF-PAI,2,LOINC,2.64,54854-5,Number of falls since admission or prior assessment [CMS Assessment],ID,,,
J1900A,Falls since admit/prior assessment: no injury,IRF-PAI,2,LOINC,2.64,54855-2,Number of falls since admission or prior assessment - no injury [CMS Assessment],ID,LA11073-6|LA137-2|LA6306-0,2|0|1,Two or more|None|One
J1900A,Falls since admit/prior assessment: no injury,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,260413007|38112003,0|1,None (qualifier value)|1 (qualifier value)
J1900B,Falls since admit/prior assessment: injury (not major),IRF-PAI,2,LOINC,2.64,54856-0,Number of falls since admission or prior assessment - injury except major [CMS Assessment],ID,LA11073-6|LA137-2|LA6306-0,2|0|1,Two or more|None|One
J1900B,Falls since admit/prior assessment: injury (not major),IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,260413007|38112003,0|1,None (qualifier value)|1 (qualifier value)
J1900C,Falls since admit/prior assessment: major injury,IRF-PAI,2,LOINC,2.64,54857-8,Number of falls since admission or prior assessment - major injury [CMS Assessment],ID,LA11073-6|LA137-2|LA6306-0,2|0|1,Two or more|None|One
J1900C,Falls since admit/prior assessment: major injury,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,260413007|38112003,0|1,None (qualifier value)|1 (qualifier value)
J2000,Prior surgery,IRF-PAI,2,LOINC,2.64,83274-1,Did the patient have major surgery during the 100D prior to admission [CMS Assessment],IA,LA32-8|LA33-6|LA4489-6,0|1|8,No|Yes|Unknown
J2000,Prior surgery,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,261665006|373066001|373067005,8|1|0,Unknown (qualifier value)|Yes (qualifier value)|No (qualifier value)
K0110,Swallowing/nutritional status. Check all that apply,IRF-PAI,2,LOINC,2.64,83245-1,Usual ability to swallow during 3D assessment period [CMS Assessment],IA,LA10013-3|LA10070-3|LA10103-2,B|A|C,Modified food consistency/supervision: Patient requires modified food or liquid consistency and/or needs supervision during eating for safety.|Regular food: solids and liquids swallowed safely without supervision and without modified food or liquid consistency.|Tube/parenteral feeding: Tube/parenteral feeding used wholly or partially as a means of sustenance.
M0210_1,Unhealed pressure ulcer(s)/injuries,IRF-PAI,2,LOINC,2.64,58214-8,One or more unhealed pressure injuries stage 1 or higher [CMS Assessment],IA,LA32-8|LA33-6,0|1,No|Yes
M0210_1,Unhealed pressure ulcer(s)/injuries,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,IA,373066001|373067005,1|0,Yes (qualifier value)|No (qualifier value)
M0210_2,Unhealed pressure ulcer(s)/injuries,IRF-PAI,2,LOINC,2.64,58214-8,One or more unhealed pressure injuries stage 1 or higher [CMS Assessment],ID,LA32-8|LA33-6,0|1,No|Yes
M0210_2,Unhealed pressure ulcer(s)/injuries,IRF-PAI,2,SNOMED,SNOMED CT United States Edition 20170901,,,ID,373066001|373067005,1|0,Yes (qualifier value)|No (qualifier value)
M0300,Current number of unhealed pressure ulcers at each stage,IRF-PAI,2,LOINC,2.64,83246-9,Current number of unhealed pressure injuries at each stage - admission [CMS Assessment],IA|ID,,,
M0300A1_1,Number of Stage 1 pressure injuries,IRF-PAI,2,LOINC,2.64,54884-2,Number of pressure injuries - stage 1 [CMS Assessment],IA,,,
M0300A1_2,Number of Stage 1 pressure injuries,IRF-PAI,2,LOINC,2.64,54884-2,Number of pressure injuries - stage 1 [CMS Assessment],ID,,,
M0300B1_1,Stage 2 pressure ulcers: number present,IRF-PAI,2,LOINC,2.64,55124-2,Number of pressure injuries - stage 2 [CMS Assessment],IA,,,
M0300B1_2,Stage 2 pressure ulcers: number present,IRF-PAI,2,LOINC,2.64,55124-2,Number of pressure injuries - stage 2 [CMS Assessment],ID,,,
M0300B2_2,Stage 2 pressure ulcers: number at admit/reentry,IRF-PAI,2,LOINC,2.64,54886-7,Number of pressure injuries present upon admission &or reentry - stage 2 [CMS Assessment],ID,,,
M0300C1_1,Stage 3 pressure ulcers: number present,IRF-PAI,2,LOINC,2.64,55125-9,Number of pressure injuries - stage 3 [CMS Assessment],IA,,,
M0300C1_2,Stage 3 pressure ulcers: number present,IRF-PAI,2,LOINC,2.64,55125-9,Number of pressure injuries - stage 3 [CMS Assessment],ID,,,
M0300C2_2,Stage 3 pressure ulcers: number at admit/reentry,IRF-PAI,2,LOINC,2.64,54887-5,Number of pressure injuries present upon admission &or reentry - stage 3 [CMS Assessment],ID,,,
M0300D1_1,Stage 4 pressure ulcers: number present,IRF-PAI,2,LOINC,2.64,55126-7,Number of pressure injuries - stage 4 [CMS Assessment],IA,,,
M0300D1_2,Stage 4 pressure ulcers: number present,IRF-PAI,2,LOINC,2.64,55126-7,Number of pressure injuries - stage 4 [CMS Assessment],ID,,,
M0300D2_2,Stage 4 pressure ulcers: number at admit/reentry,IRF-PAI,2,LOINC,2.64,54890-9,Number of pressure injuries present upon admission &or reentry - stage 4 [CMS Assessment],ID,,,
M0300E1_1,Unstaged due to dressing/device: number present,IRF-PAI,2,LOINC,2.64,54893-3,Number of pressure injuries - unstageable due to non-removable dressing or device [CMS Assessment],IA,,,
M0300E1_2,Unstaged due to dressing/device: number present,IRF-PAI,2,LOINC,2.64,54893-3,Number of pressure injuries - unstageable due to non-removable dressing or device [CMS Assessment],ID,,,
M0300E2_2,Unstaged due to dressing/device: number at admit/reentry,IRF-PAI,2,LOINC,2.64,54894-1,Number of pressure injuries present upon admission &or reentry - unstageable due to non-removable dressing [CMS Assessment],ID,,,
M0300F1_1,Unstaged slough/eschar: number present,IRF-PAI,2,LOINC,2.64,54946-9,Number of pressure injuries - unstageable due to coverage of wound bed by slough &or eschar [CMS Assessment],IA,,,
